categorysingleplayer;categorymultiplayer;categorycoop;categorymmo;categoryvrsupport;genreisindie;genreisaction;genreisadventure;genreiscasual;genreisstrategy;genreisrpg;genreissimulation;genreissports;genreisracing;genreismassivelymultiplayer;recommendationcount;id
true;true;true;false;false;false;true;false;false;false;false;false;false;false;false;5010;12340
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;3981;12360
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;3981;1620
true;true;false;false;false;false;true;true;false;false;false;false;false;false;false;970;1620
true;false;false;false;false;false;false;false;true;true;false;false;false;false;false;157;12390
true;true;false;false;false;false;false;false;true;true;false;false;false;false;false;110;12420
true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;343;12430
true;true;false;false;false;false;true;true;false;false;false;false;false;false;false;589;12440
true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;570;12450
true;true;true;false;false;false;true;true;false;false;false;false;false;false;false;5145;12460
true;false;false;false;false;false;false;false;false;false;false;false;false;true;false;197;12470
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;243;12480
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;828;12500
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;2685;12510
true;false;false;false;false;true;false;false;false;false;true;false;false;false;false;2086;12520
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;930;12530
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;149;12540
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;186;12560
true;false;false;false;false;true;true;true;false;false;false;false;false;false;false;1096;12570
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;1800;12580
true;true;false;false;false;true;true;false;false;true;false;false;false;true;false;2278;12590
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;8031;12600
true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;364;12630
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;5428;12640
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;7792;12650
true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;970;12660
true;true;true;false;false;false;true;false;false;false;false;false;false;false;false;2880;12670
true;true;true;false;false;false;true;false;false;false;false;false;false;false;false;2880;12690
true;true;true;false;false;false;true;false;false;false;false;false;false;false;false;2880;12710
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;15420;12750
true;false;false;false;false;false;true;false;false;false;true;false;false;false;false;41001;12770
false;false;false;false;false;false;true;true;false;false;false;false;false;false;false;342;12790
true;false;false;false;false;false;true;false;false;false;true;false;false;false;false;41001;12810
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;118;12830
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;2172;12900
true;false;true;false;false;false;true;false;false;false;false;false;false;false;false;722;13000
true;false;true;false;false;false;true;false;false;false;false;false;false;false;false;536;13140
true;false;true;false;false;false;true;false;false;false;false;false;false;false;false;213;13200
true;false;false;false;false;false;false;false;true;false;false;false;false;false;false;115;13210
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;2466;13230
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;171;13240
true;false;false;false;false;false;false;false;false;true;false;true;false;false;false;162;13250
false;true;false;false;false;false;false;false;false;true;false;true;false;false;false;339;13500
true;false;false;false;false;false;false;false;false;true;false;true;false;false;false;1266;13520
false;true;false;false;false;false;false;false;true;false;true;false;false;false;false;234;13530
true;true;true;false;false;false;true;false;false;false;false;false;false;false;false;617;13540
false;true;false;false;false;false;false;false;true;false;false;false;false;false;false;207;13560
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;8701;13570
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;8701;13580
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;8701;13600
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;8701;13620
true;false;false;false;false;false;false;false;false;false;false;true;false;false;false;8701;13630
false;true;false;true;false;false;true;true;false;false;true;false;false;false;true;9610;15000
true;false;true;false;false;false;true;false;false;false;false;false;false;false;false;34196;15080
true;true;false;false;false;false;false;false;false;true;true;false;false;false;false;302;15100
true;false;false;false;false;true;false;false;false;false;false;false;false;false;false;808;15120
true;false;false;false;false;false;false;false;false;true;true;false;false;false;false;271;15130
true;true;false;false;false;false;false;false;false;false;false;true;false;false;false;565;15160
true;false;false;false;false;false;true;false;false;false;false;true;false;false;false;1363;15170
true;true;false;false;false;false;false;false;false;false;false;false;false;true;false;7919;15190
true;false;false;false;false;false;false;false;false;true;false;true;false;false;false;2729;15200
true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;1378;15210
true;false;false;false;false;false;false;false;false;true;false;false;false;false;false;984;15230
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;518;15240
true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;1145;15270
true;true;false;false;false;false;false;false;false;false;false;false;false;true;false;749;15320
true;true;false;false;false;false;true;false;false;false;false;false;false;false;false;14553;15300
true;false;false;false;false;false;false;false;false;false;true;false;false;false;false;7263;15310
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;2422;15320
true;false;false;false;false;false;true;false;false;false;false;false;false;false;false;306;15350
true;true;false;false;false;true;false;false;false;false;false;true;true;false;false;104;15370
true;false;false;false;false;true;false;false;false;false;true;false;false;false;false;106;15380
true;true;true;false;false;true;false;false;false;false;false;false;false;false;false;203;15390
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;1043;15400
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;537;15500
true;true;false;true;false;false;false;false;false;true;false;false;false;false;false;293;15520
true;true;true;false;false;false;false;false;false;true;false;false;false;false;false;3002;15540
true;false;false;false;false;false;false;false;false;true;true;false;false;false;false;781;15560
true;true;false;false;false;false;false;false;false;true;false;false;false;false;false;135;15620
true;false;false;false;false;false;false;false;false;true;false;true;false;false;false;309;15700
true;true;false;false;false;false;false;false;false;true;false;true;false;false;false;195;15710
true;false;false;false;false;true;true;false;false;false;false;false;false;false;false;162;15740
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;614;15750
true;false;false;false;false;true;false;false;true;true;false;false;false;false;false;5069;15800
true;false;false;false;false;true;false;false;true;false;false;false;false;false;false;623;15900
true;false;false;false;false;true;false;true;false;false;false;false;false;false;false;546;15910
